Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,הפעלת תשובה אוטומטית בחשבון דוא&quot;ל נכנס תשלח תשובות אוטומטיות לכל האימיילים המסונכרנים. האם ברצונך להמשיך?,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.","הפעלה זו תרשום את האתר שלך בשרת ממסר מרכזי כדי לשלוח הודעות דחיפה עבור כל האפליקציות המותקנות דרך Firebase Cloud Messaging. שרת זה מאחסן רק אסימוני משתמש ויומני שגיאה, ולא נשמרות הודעות.",
Enabling this will submit documents in background,הפעלה זו תשלח מסמכים ברקע,
Encrypt Backups,הצפנת גיבויים,
Encryption key is in invalid format!,מפתח ההצפנה בפורמט לא חוקי!,
Encryption key is invalid! Please check site_config.json,מפתח ההצפנה לא חוקי! אנא בדוק את site_config.json,
End Date,תאריך סיום,
End Date Field,שדה תאריך סיום,
End Date cannot be before Start Date!,תאריך הסיום לא יכול להיות לפני תאריך ההתחלה!,
Ended At,הסתיים ב,
Endpoint URL,כתובת אתר של נקודת קצה,
Endpoints,נקודות קצה,
Ends on,מסתיים ב,
Energy Point,נקודת אנרגיה,
Energy Point Log,יומן נקודת אנרגיה,
Energy Point Rule,כלל נקודת אנרגיה,
Energy Point Settings,הגדרות נקודת אנרגיה,
Energy Point Update on {0},עדכון נקודת אנרגיה ב- {0},
Energy Points,נקודות אנרגיה,
Enqueued By,בתור על ידי,
Enqueued creation of indexes,יצירה בתור של אינדקסים,
Ensure the user and group search paths are correct.,ודא שנתיבי החיפוש של המשתמש והקבוצה נכונים.,
Enter Client Id and Client Secret in Google Settings.,הזן את זיהוי הלקוח ואת סוד הלקוח בהגדרות Google.,
Enter Code displayed in OTP App.,הזן את הקוד המוצג באפליקציית OTP.,
Enter Email Recipient(s),נמען הזן דואר אלקטרוני (ים),
Enter Form Type,הזן טופס סוג,
Enter Value,הזן ערך,Title of prompt dialog
Enter a name for this {0},הזן שם עבור {0} זה,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","הזן שדות ערך ברירת מחדל (מקשים) וערכים. אם תוסיף ערכים מרובים עבור שדה, הראשון יהיה נטל. ברירת מחדל אלה משמשים גם לקביעת כללי רשות &quot;התאמה&quot;. כדי לראות רשימה של שדות, ללכת &quot;טופס התאמה אישית&quot;.",
Enter folder name,הזן את שם תיקייה,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","הזן הפרמטרים url סטטי כאן (לדוגמא. שולח = ERPNext, שם משתמש = ERPNext, סיסמא = 1234 וכו ')",
Enter url parameter for message,הזן פרמטר url להודעה,
Enter url parameter for receiver nos,הזן פרמטר url למקלט nos,
Enter your password,הכנס את הסיסמה שלך,
Entity Name,שם הישות,
Entity Type,סוג ישות,
Equals,שווה,
Error,שגיאה,
Error Code: {0},קוד שגיאה: {0},
Error Log,יומן שגיאות,
Error Message,הודעת שגיאה,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","שגיאה בהתחברות ליישום מגש QZ ...<br><br> אתה צריך להתקין ולהפעיל את יישום מגש QZ כדי להשתמש בתכונת ההדפסה הגולמית.<br><br> <a href=""https://qz.io/download/"" target=""_blank"">לחץ כאן להורדה והתקנה של מגש QZ</a> .<br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">לחץ כאן למידע נוסף על הדפסה גולמית</a> .",
Error connecting via IMAP/POP3: {e},שגיאה בחיבור דרך IMAP/POP3: {e},
Error connecting via SMTP: {e},שגיאה בחיבור באמצעות SMTP: {e},
Error has occurred in {0},אירעה שגיאה ב- {0},
Error in Client Script,שגיאה בסקריפט הלקוח,
Error in Client Script.,שגיאה בסקריפט הלקוח.,
Error in Header/Footer Script,שגיאה בסקריפט כותרת עליונה/תחתונה,
Error in Notification,שגיאה בהודעה,
Error in print format on line {0}: {1},שגיאה בפורמט הדפסה בשורה {0}: {1},
Error while connecting to email account {0},שגיאה בעת התחברות לחשבון דוא&quot;ל {0},
Error while evaluating Notification {0}. Please fix your template.,שגיאה בעת הערכת ההתראה {0}. אנא תקן את התבנית שלך.,
Error: Document has been modified after you have opened it,שגיאה: המסמך השתנה לאחר שפתחת אותו,
Error: Value missing for {0}: {1},שגיאה: חסר ערך עבור {0}: {1},
Errors,שגיאות,
Event,אירוע,
Event Category,קטגוריית אירועים,
Event Frequency,תדירות אירועים,
Event Participants,משתתפי האירוע,
Event Reminders,תזכורות לאירועים,
Event Synced with Google Calendar.,אירוע מסונכרן עם יומן Google.,
Event Type,סוג האירוע,
Events,אירועים,
Events in Today's Calendar,אירועים בלוח השנה של היום,
Everyone,כולם,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","לדוגמה: &quot;צבעים&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Exact Copies,עותקים מדויקים,
Example,דוגמא,
"Example: ""/desk""",דוגמה: &quot;/ שולחן&quot;,
Example: #Tree/Account,דוגמה: # עץ / חשבון,
Example: 00001,דוגמה: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,דוגמה: הגדרה זו ל-24:00 תנתק משתמש אם הוא לא פעיל במשך 24:00 שעות.,
Example: {{ subject }},דוגמה: {{subject}},
Excel,להצטין,
Excellent,מעולה,
Exception,יוצא מהכלל,
Execute,לבצע,
Execute Console script,בצע סקריפט מסוף,
Executing...,מבצע...,
Execution Time: {0} sec,זמן ביצוע: {0} שניות,
Executive,מנהל,
Expand,להרחיב,
Expand All,הרחב הכל,
Experimental,נסיוני,
Expert,מומחה,
Expiration time,תאריך תפוגה,
Expire Notification On,פג תוקף ההודעה,
Expired,פג תוקף,
Expires In,פג תוקף ב,
Expires On,יפוג בתאריך,
Expiry time of QR Code Image Page,זמן תפוגת דף תמונת קוד קוד,
Export,יצוא,
Export 1 record,ייצא רשומה אחת,
Export Custom Permissions,ייצא הרשאות מותאמות אישית,
Export Customizations,ייצוא התאמות אישיות,
Export Data,ייצוא נתונים,
Export Errored Rows,ייצא שורות שגיאה,
Export From,ייצוא מ,
Export Import Log,ייצוא יומן ייבוא,
Export Report: {0},דוח ייצוא: {0},Export report
Export Type,סוג ייצוא,
Export all matching rows?,לייצא את כל השורות התואמות?,
Export all {0} rows?,לייצא את כל {0} השורות?,
Export as zip,ייצא כ-zip,
Export not allowed. You need {0} role to export.,יצוא אסור. אתה צריך {0} תפקיד ליצוא.,
Export the data without any header notes and column descriptions,ייצא את הנתונים ללא הערות כותרות ותיאורי עמודות,
Export without main header,ייצוא ללא כותרת ראשית,
Export {0} records,ייצא רשומות {0},
Exported permissions will be force-synced on every migrate overriding any other customization.,הרשאות מיוצאות יסונכרנו בכפייה בכל העברה תוך עקיפת כל התאמה אישית אחרת.,
Expose Recipients,חשוף מקבלי,
Expression,הבעה,
Expression (old style),ביטוי (סגנון ישן),
"Expression, Optional","ביטוי, אופציונאלי",
Extra Parameters,פרמטרים נוספים,
Facebook,פייסבוק,
Fail,כשלון,
Failed,נכשל,
Failed Emails,מיילים שנכשלו,
Failed Job Count,ספירת משרות נכשלה,
Failed Jobs,עבודות נכשלות,
Failed Logins (Last 30 days),כניסות שנכשלו (30 הימים האחרונים),
Failed Transactions,עסקאות כושלות,
Failed to aquire lock: {}. Lock may be held by another process.,רכישת המנעול נכשלה: {}. הנעילה עשויה להתקיים בתהליך אחר.,
Failed to change password.,שינוי הסיסמה נכשל.,
Failed to complete setup,השלמת ההתקנה נכשלה,
Failed to compute request body: {},חישוב גוף הבקשה נכשל: {},
Failed to connect to server,נכשל נסיון להתחבר לשרת,
"Failed to decode token, please provide a valid base64-encoded token.","פענוח האסימון נכשל, אנא ספק אסימון מקודד ל- base64.",
Failed to decrypt key {0},פענוח המפתח {0} נכשל,
Failed to delete {0} documents: {1},מחיקת {0} מסמכים נכשלה: {1},
Failed to enable scheduler: {0},נכשל הפעלת מתזמן: {0},
Failed to evaluate conditions: {},נכשל בהערכת התנאים: {},
Failed to export python type hints,ייצוא רמזים מסוג פיתון נכשל,
Failed to generate access token,יצירת אסימון גישה נכשל,
Failed to generate names from the series,יצירת שמות מהסדרה נכשלה,
Failed to generate preview of series,יצירת תצוגה מקדימה של הסדרה נכשלה,
Failed to get method for command {0} with {1},השיטה של הפקודה {0} נכשלה עם {1},
Failed to get method {0} with {1},השיטה {0} נכשלה עם {1},
Failed to get site info,לא ניתן היה לקבל מידע על האתר,
"Failed to import virtual doctype {}, is controller file present?","כשל בייבוא המסמך הווירטואלי {}, האם קיים קובץ הבקר?",
Failed to login to Frappe Cloud. Please try again,הכניסה ל-Frappe Cloud נכשלה. אנא נסה שוב,
Failed to optimize image: {0},ביצוע אופטימיזציה של התמונה נכשל: {0},
Failed to request login to Frappe Cloud,נכשל בקשת התחברות ל-Frappe Cloud,
Failed to send email with subject:,נכשל שליחת האימייל עם הנושא:,
Failed to send notification email,שליחת התראה באימייל נכשלה,
Failed to update global settings,עדכון ההגדרות הגלובליות נכשל,
Failed while calling API {0},נכשל בעת קריאה לממשק API {0},
Failing Scheduled Jobs (last 7 days),עבודות מתוזמנות נכשלות (7 הימים האחרונים),
Failure,כישלון,
Failure Rate,שיעור כשל,
FavIcon,Favicon,
Fax,פקס,
Featured,מומלצים,
Feedback,משוב,
Feedback Request,בקשת משוב,
Female,נקבה,
Fetch From,אחזור מ,
Fetch Images,הבא תמונות,
Fetch attached images from document,הבא תמונות מצורפות מהמסמך,
